tid,label,day,hour,poi,lat,lon
4894,218,Sunday,0,166296,35.5628784167,-97.6503086
4894,218,Sunday,18,82453,35.5250396333,-97.5411655
4894,218,Sunday,23,93595,35.61200605,-97.5667434333
4894,218,Tuesday,14,28108,35.5251892667,-97.5483711833
4894,218,Wednesday,14,28108,35.5251892667,-97.5483711833
4898,218,Saturday,1,26751,35.4634313607,-97.5149703026
4898,218,Saturday,22,25734,35.5355287,-97.5645186833
4898,218,Sunday,15,64617,35.6155099333,-97.62300675
4898,218,Sunday,17,63256,35.4935210775,-97.5191760063
4898,218,Sunday,21,886741,35.5648865333,-97.5724079833
4898,218,Monday,20,420957,35.6382552322,-97.6064765453
4898,218,Tuesday,17,38080,35.5500404,-97.619782
4898,218,Tuesday,18,18447,35.54727155,-97.6145205667
4898,218,Wednesday,3,44006,35.6120394167,-97.62121745
4898,218,Thursday,3,465815,35.5385035756,-97.5322759151
4898,218,Thursday,15,64617,35.6155099333,-97.62300675
4898,218,Thursday,19,12431,35.47769665,-97.5140476167
4898,218,Thursday,20,420957,35.6382552322,-97.6064765453
4898,218,Thursday,21,85551,35.6124666667,-97.55068745
4905,218,Friday,14,23188,35.6084676167,-97.6196871833
4905,218,Saturday,13,23188,35.6084676167,-97.6196871833
4905,218,Sunday,16,23188,35.6084676167,-97.6196871833
4905,218,Monday,14,23188,35.6084676167,-97.6196871833
4905,218,Monday,18,25567,35.3966591152,-97.5961661339
4905,218,Monday,22,23372,36.0848987512,-115.1490783691
4905,218,Monday,23,9670,36.1243047653,-115.1680898666
4905,218,Tuesday,6,48344,36.1253273595,-115.1656866074
4905,218,Wednesday,20,261782,36.1222949465,-115.1703085708
4905,218,Wednesday,22,9631,36.1218608846,-115.1701068878
4905,218,Thursday,1,96760,36.1190436173,-115.1726675109
4905,218,Thursday,1,9631,36.1218608846,-115.1701068878
4905,218,Thursday,2,72526,36.1240892122,-115.171577785
4905,218,Thursday,23,9670,36.1243047653,-115.1680898666
4985,221,Saturday,14,14586,28.3704073605,-81.5520823002
4985,221,Saturday,14,14590,28.3715047826,-81.5512347221
4985,221,Saturday,14,14566,28.3738341121,-81.5469861031
4985,221,Saturday,14,14567,28.3730694746,-81.5477585793
4985,221,Saturday,16,14584,28.3689747944,-81.552734077
4985,221,Saturday,16,14581,28.3681794405,-81.5517282486
4985,221,Saturday,17,14676,28.3675752508,-81.5505373478
4985,221,Saturday,18,14574,28.3678773461,-81.5493679047
4985,221,Saturday,18,14573,28.3676885366,-81.5481448174
4985,221,Saturday,18,14572,28.3682455236,-81.5470612049
4985,221,Saturday,18,14571,28.3699353474,-81.5464282036
4985,221,Saturday,19,14686,28.3705186833,-81.5469431833
4985,221,Saturday,19,14568,28.371400941,-81.5475788713
4985,221,Saturday,20,14698,28.4167488086,-81.5812432766
4985,221,Saturday,21,14722,28.4194475026,-81.5850520134
4990,221,Thursday,19,25317,37.4254983167,-122.1455788167
4990,221,Sunday,1,24747,37.3882893833,-122.0827029333
4990,221,Sunday,1,24748,37.3881626833,-122.0826999667
4990,221,Sunday,2,25843,37.3906625833,-122.0811022333
4990,221,Sunday,2,444252,37.3908456833,-122.0810465167
4990,221,Sunday,18,25165,37.3927150088,-122.0797871053
4990,221,Sunday,19,10496,37.3940532605,-122.0761084557
4990,221,Sunday,20,16947,37.776422099,-122.3943257332
4990,221,Sunday,21,16008,37.7858090278,-122.4010634422
4990,221,Sunday,22,25014,37.7896923407,-122.4036812782
4990,221,Sunday,23,10391,37.785168855,-122.4068140984
4990,221,Sunday,23,9114,37.7879542018,-122.4075329304
4990,221,Sunday,23,26358,37.788522281,-122.4074470997
4990,221,Monday,1,22264,37.7899297419,-122.4341511726
4990,221,Monday,2,26427,37.787731,-122.4336635167
4990,221,Monday,3,16947,37.776422099,-122.3943257332
4990,221,Tuesday,20,25317,37.4254983167,-122.1455788167
4990,221,Wednesday,19,27720,37.43854025,-122.1606713833
4992,221,Thursday,5,30625,37.3881713833,-122.0843438667
4992,221,Thursday,17,33577,37.4248621387,-122.1454080548
4992,221,Friday,2,30625,37.3881713833,-122.0843438667
4992,221,Friday,2,28578,37.4044684333,-122.1104330333
4992,221,Friday,3,30778,37.4606202793,-122.1382498741
4992,221,Friday,4,34116,37.3870018333,-122.0829653167
4992,221,Friday,5,30625,37.3881713833,-122.0843438667
4992,221,Friday,17,33577,37.4248621387,-122.1454080548
4992,221,Saturday,2,30625,37.3881713833,-122.0843438667
4992,221,Saturday,3,30778,37.4606202793,-122.1382498741
4992,221,Saturday,4,35176,37.39478295,-122.0784453333
4992,221,Saturday,5,24258,37.3875814167,-122.0829430333
4992,221,Saturday,5,30625,37.3881713833,-122.0843438667
4992,221,Saturday,19,33577,37.4248621387,-122.1454080548
4992,221,Saturday,21,21992,37.4272142167,-122.1440163167
4992,221,Sunday,2,30625,37.3881713833,-122.0843438667
4992,221,Sunday,3,36325,37.4054868333,-122.1106726667
4992,221,Sunday,4,34695,37.4050911667,-122.11106955
4992,221,Sunday,16,30625,37.3881713833,-122.0843438667
4992,221,Sunday,19,36919,37.3938998,-122.0755972833
4992,221,Sunday,20,30639,37.3893748,-122.0830562833
4992,221,Sunday,20,30625,37.3881713833,-122.0843438667
4992,221,Sunday,21,37002,37.3942663557,-122.0785278082
4992,221,Sunday,21,23324,37.3945369858,-122.0782703161
4992,221,Sunday,23,16677,36.9643759833,-122.0176632833
4992,221,Monday,0,37199,36.9601177833,-122.0201106833
4992,221,Monday,2,19612,37.3804219167,-122.0739052833
4992,221,Monday,2,30625,37.3881713833,-122.0843438667
4992,221,Monday,16,30625,37.3881713833,-122.0843438667
4992,221,Monday,17,33577,37.4248621387,-122.1454080548
4992,221,Tuesday,3,24099,37.4028188,-122.0791214167
4992,221,Tuesday,4,30625,37.3881713833,-122.0843438667
4992,221,Tuesday,16,33577,37.4248621387,-122.1454080548
4992,221,Wednesday,1,39046,37.3950121,-122.0993839167
4992,221,Wednesday,3,30625,37.3881713833,-122.0843438667
4992,221,Wednesday,18,39581,37.4209273833,-122.1370914333
4992,221,Wednesday,21,33577,37.4248621387,-122.1454080548
4993,221,Thursday,4,30625,37.3881713833,-122.0843438667
4993,221,Thursday,16,30625,37.3881713833,-122.0843438667
4993,221,Thursday,17,33577,37.4248621387,-122.1454080548
4993,221,Thursday,19,25317,37.4254983167,-122.1455788167
4993,221,Thursday,20,33577,37.4248621387,-122.1454080548
4993,221,Friday,4,30625,37.3881713833,-122.0843438667
4993,221,Friday,17,33577,37.4248621387,-122.1454080548
4993,221,Friday,19,41621,37.4257337667,-122.1451050833
4993,221,Saturday,3,30625,37.3881713833,-122.0843438667
4993,221,Saturday,3,24258,37.3875814167,-122.0829430333
4993,221,Saturday,17,30625,37.3881713833,-122.0843438667
4993,221,Saturday,19,33577,37.4248621387,-122.1454080548
4993,221,Saturday,20,43043,37.40134335,-122.11454285
4993,221,Saturday,23,33577,37.4248621387,-122.1454080548
4993,221,Sunday,1,12479,37.4431003116,-122.1713590622
4993,221,Sunday,1,43500,37.4446937,-122.1720412167
4993,221,Sunday,1,24850,37.4432543,-122.1715111167
4993,221,Sunday,2,43576,37.44299725,-122.1717732333
4993,221,Sunday,2,39046,37.3950121,-122.0993839167
4993,221,Sunday,3,30625,37.3881713833,-122.0843438667
4993,221,Sunday,7,30625,37.3881713833,-122.0843438667
4993,221,Sunday,17,28498,37.3938209861,-122.0789247751
4993,221,Sunday,17,36919,37.3938998,-122.0755972833
4993,221,Sunday,18,30625,37.3881713833,-122.0843438667
4993,221,Sunday,20,9625,37.769873014,-122.4668392539
4993,221,Sunday,23,16152,37.77016455,-122.4695010333
4993,221,Monday,0,44720,37.7699397667,-122.4683839
4993,221,Monday,0,44744,37.77002445,-122.4672852667
4993,221,Monday,1,44804,37.4022237667,-122.1100004167
4993,221,Monday,2,28578,37.4044684333,-122.1104330333
4993,221,Monday,2,30625,37.3881713833,-122.0843438667
4993,221,Monday,5,30625,37.3881713833,-122.0843438667
4993,221,Monday,17,33577,37.4248621387,-122.1454080548
4993,221,Tuesday,4,30625,37.3881713833,-122.0843438667
4993,221,Tuesday,16,30625,37.3881713833,-122.0843438667
4993,221,Tuesday,17,33577,37.4248621387,-122.1454080548
4993,221,Wednesday,3,30625,37.3881713833,-122.0843438667
4993,221,Wednesday,16,30625,37.3881713833,-122.0843438667
4993,221,Wednesday,18,33577,37.4248621387,-122.1454080548
4993,221,Wednesday,20,37002,37.3942663557,-122.0785278082
4993,221,Wednesday,21,30639,37.3893748,-122.0830562833
4993,221,Wednesday,21,30625,37.3881713833,-122.0843438667
4993,221,Wednesday,21,33521,37.3891348547,-122.0862901211
4993,221,Wednesday,22,32418,37.4271119833,-122.1491941667
4993,221,Wednesday,23,33577,37.4248621387,-122.1454080548
4995,221,Thursday,2,33577,37.4248621387,-122.1454080548
4995,221,Thursday,3,39046,37.3950121,-122.0993839167
4995,221,Thursday,15,30625,37.3881713833,-122.0843438667
4995,221,Thursday,16,33577,37.4248621387,-122.1454080548
4995,221,Thursday,19,33577,37.4248621387,-122.1454080548
4995,221,Thursday,20,9519,37.4269115833,-122.1443653
4995,221,Thursday,21,36040,37.42697515,-122.1442450167
4995,221,Friday,2,30625,37.3881713833,-122.0843438667
4995,221,Friday,2,34116,37.3870018333,-122.0829653167
4995,221,Friday,16,33577,37.4248621387,-122.1454080548
4995,221,Saturday,1,33577,37.4248621387,-122.1454080548
4995,221,Saturday,2,27385,37.3943017,-122.0787845333
4995,221,Saturday,3,59925,37.3935711333,-122.0790423667
4995,221,Saturday,17,30625,37.3881713833,-122.0843438667
4995,221,Saturday,20,60958,37.4258159667,-122.1451699667
4995,221,Saturday,20,41621,37.4257337667,-122.1451050833
4995,221,Sunday,2,39046,37.3950121,-122.0993839167
4995,221,Sunday,4,30625,37.3881713833,-122.0843438667
4995,221,Sunday,5,19542,37.6163560649,-122.3861503601
4995,221,Sunday,18,30625,37.3881713833,-122.0843438667
4995,221,Sunday,18,52952,37.4064430167,-122.0775568167
4995,221,Monday,0,42971,37.3933779802,-122.0975491784
4995,221,Monday,1,24742,37.3933774,-122.0793558833
4995,221,Monday,1,30625,37.3881713833,-122.0843438667
4995,221,Monday,16,30625,37.3881713833,-122.0843438667
4995,221,Monday,23,33577,37.4248621387,-122.1454080548
4995,221,Tuesday,16,30625,37.3881713833,-122.0843438667
4998,221,Friday,6,30625,37.3881713833,-122.0843438667
4998,221,Friday,20,33577,37.4248621387,-122.1454080548
4998,221,Friday,21,25317,37.4254983167,-122.1455788167
4998,221,Saturday,5,39046,37.3950121,-122.0993839167
4998,221,Saturday,6,23753,37.44433405,-122.16162565
4998,221,Saturday,22,9519,37.4269115833,-122.1443653
4998,221,Sunday,1,33577,37.4248621387,-122.1454080548
4998,221,Sunday,4,24258,37.3875814167,-122.0829430333
4998,221,Sunday,22,30625,37.3881713833,-122.0843438667
4998,221,Sunday,22,26349,37.4106143,-122.1231382
4998,221,Monday,0,24099,37.4028188,-122.0791214167
4998,221,Tuesday,3,42971,37.3933779802,-122.0975491784
4998,221,Tuesday,4,30625,37.3881713833,-122.0843438667
4998,221,Tuesday,17,30625,37.3881713833,-122.0843438667
4998,221,Wednesday,5,30625,37.3881713833,-122.0843438667
4998,221,Wednesday,21,26290,37.4226403667,-122.1413483833
5000,221,Friday,18,138112,36.00955745,-75.65930155
5000,221,Saturday,16,16605,36.8984642995,-76.2048840523
5000,221,Sunday,2,19542,37.6163560649,-122.3861503601
5000,221,Sunday,2,133063,37.6133560422,-122.3849487305
5000,221,Sunday,3,94664,37.6125435,-122.3856312
5000,221,Sunday,3,19542,37.6163560649,-122.3861503601
5000,221,Sunday,3,18620,37.5374909248,-122.2979700565
5000,221,Sunday,3,28728,37.5205165659,-122.2760939598
5000,221,Sunday,4,24754,37.50818955,-122.2603015833
5000,221,Sunday,4,44301,37.4645291335,-122.1978592873
5000,221,Sunday,4,23790,37.4288308995,-122.1427237988
5000,221,Sunday,4,17063,37.4061544039,-122.1058058739
5000,221,Sunday,4,10496,37.3940532605,-122.0761084557
5000,221,Sunday,4,27955,37.3943809167,-122.07854695
5000,221,Sunday,5,30639,37.3893748,-122.0830562833
5000,221,Sunday,5,30625,37.3881713833,-122.0843438667
5000,221,Sunday,6,24258,37.3875814167,-122.0829430333
5000,221,Sunday,18,24099,37.4028188,-122.0791214167
5000,221,Sunday,20,63243,37.3926569167,-122.0797753667
5000,221,Sunday,21,147455,37.3930746167,-122.0794954833
5000,221,Sunday,22,26049,37.3929937333,-122.07962415
5000,221,Sunday,22,58028,37.3894540833,-122.0838162667
5000,221,Sunday,23,24258,37.3875814167,-122.0829430333
5000,221,Monday,21,33577,37.4248621387,-122.1454080548
5000,221,Tuesday,2,33577,37.4248621387,-122.1454080548
5000,221,Tuesday,3,42971,37.3933779802,-122.0975491784
5000,221,Wednesday,4,24258,37.3875814167,-122.0829430333
5000,221,Wednesday,4,154835,37.3879234167,-122.08300695
5000,221,Wednesday,4,46637,37.3889351833,-122.08216425
5000,221,Wednesday,20,25317,37.4254983167,-122.1455788167
5000,221,Wednesday,23,33577,37.4248621387,-122.1454080548
5002,221,Friday,4,14515,37.4157602871,-122.1525514126
5002,221,Friday,6,38058,37.4159477566,-122.1519720554
5002,221,Friday,17,30625,37.3881713833,-122.0843438667
5002,221,Sunday,4,30625,37.3881713833,-122.0843438667
5002,221,Sunday,4,39046,37.3950121,-122.0993839167
5002,221,Sunday,5,24258,37.3875814167,-122.0829430333
5002,221,Monday,0,114462,37.4240335673,-122.1436397375
5002,221,Monday,1,24099,37.4028188,-122.0791214167
5002,221,Monday,18,26349,37.4106143,-122.1231382
5002,221,Wednesday,3,38709,37.7826547457,-122.4099683762
5002,221,Wednesday,7,38709,37.7826547457,-122.4099683762
5003,221,Saturday,2,42971,37.3933779802,-122.0975491784
5003,221,Saturday,21,114462,37.4240335673,-122.1436397375
5003,221,Saturday,22,33577,37.4248621387,-122.1454080548
5003,221,Sunday,1,27439,37.3258474,-122.01442175
5003,221,Sunday,15,64921,37.612633639,-122.3840475082
5003,221,Sunday,15,187673,37.6128461112,-122.3835432529
5003,221,Sunday,15,120776,37.6128043504,-122.3841687289
5003,221,Sunday,15,174128,37.6121891833,-122.3860275
5003,221,Sunday,15,94664,37.6125435,-122.3856312
5003,221,Sunday,15,133063,37.6133560422,-122.3849487305
5003,221,Sunday,15,19542,37.6163560649,-122.3861503601
5003,221,Sunday,15,221767,37.6131969,-122.3849857
5003,221,Sunday,20,173079,29.9866091141,-95.3385829926
5003,221,Sunday,20,159902,29.9837649333,-95.3382321667
5003,221,Sunday,20,111800,29.9859086323,-95.3381060437
5003,221,Sunday,20,67092,29.9860521258,-95.3386127145
5003,221,Sunday,20,143017,29.9859242714,-95.3377371162
5003,221,Sunday,20,23523,29.9877985723,-95.3393554688
5003,221,Sunday,20,187683,29.9858993095,-95.335006927
5003,221,Sunday,20,242574,29.98651027,-95.33250057
5003,221,Sunday,21,137549,29.9858521787,-95.334437236
5003,221,Monday,1,14128,42.3666420527,-71.0169506349
5003,221,Monday,1,14264,42.3644975624,-71.0210216045
5003,221,Monday,1,130586,42.3620321401,-71.0188007355
5003,221,Monday,3,24892,42.3517492553,-71.0550534725
5003,221,Monday,3,24892,42.3517492553,-71.0550534725
5003,221,Tuesday,19,20193,43.8578480844,-70.1033198833
5003,221,Wednesday,16,55070,43.0779554043,-70.75771451
5004,221,Sunday,14,277599,43.6536713167,-70.2914133
5004,221,Sunday,16,24892,42.3517492553,-71.0550534725
5004,221,Sunday,18,10001,42.3746216167,-71.1173129
5004,221,Sunday,18,55084,42.3626108955,-71.0905871926
5004,221,Sunday,19,10290,42.354452937,-71.065557003
5004,221,Sunday,19,77430,42.3525024921,-71.0627245903
5004,221,Sunday,19,22566,42.3513429001,-71.0596561432
5004,221,Sunday,19,10272,42.3559105333,-71.0712003667
5004,221,Sunday,19,17045,42.3462225998,-71.0977756977
5004,221,Sunday,19,71456,42.3467608333,-71.08759415
5004,221,Sunday,19,10140,42.3489760768,-71.0824146867
5004,221,Sunday,19,14128,42.3666420527,-71.0169506349
5004,221,Sunday,20,47244,42.3622541113,-71.0175991058
5004,221,Sunday,20,130586,42.3620321401,-71.0188007355
5004,221,Sunday,20,130613,42.3632926093,-71.0164618492
5004,221,Monday,5,19542,37.6163560649,-122.3861503601
5004,221,Monday,5,122049,37.6190245387,-122.3840689659
5004,221,Monday,6,45748,37.4209045039,-122.0928226076
5004,221,Tuesday,19,33577,37.4248621387,-122.1454080548
5004,221,Tuesday,20,25317,37.4254983167,-122.1455788167
5004,221,Wednesday,18,33577,37.4248621387,-122.1454080548
5004,221,Wednesday,21,28938,37.4247838,-122.1447993833
5006,221,Friday,1,10496,37.3940532605,-122.0761084557
5006,221,Friday,2,17001,37.7575598423,-122.3925232887
5006,221,Friday,3,34620,37.7802773,-122.3913110167
5006,221,Friday,5,10677,37.7783555476,-122.3894011974
5006,221,Friday,8,14858,37.7832313449,-122.4037456512
5006,221,Friday,9,266024,37.7758210167,-122.3944315833
5006,221,Sunday,7,30625,37.3881713833,-122.0843438667
5006,221,Sunday,20,36919,37.3938998,-122.0755972833
5006,221,Sunday,20,10496,37.3940532605,-122.0761084557
5006,221,Sunday,23,27439,37.3258474,-122.01442175
5006,221,Monday,20,114462,37.4240335673,-122.1436397375
5008,221,Friday,21,55849,37.4185454653,-122.1336087906
5008,221,Saturday,4,15023,37.7824215609,-122.3925822973
5008,221,Saturday,4,376443,37.7824215609,-122.3925822973
5008,221,Saturday,8,32027,37.7796177333,-122.3980131667
5008,221,Saturday,10,30625,37.3881713833,-122.0843438667
5008,221,Sunday,3,39046,37.3950121,-122.0993839167
5008,221,Sunday,4,42971,37.3933779802,-122.0975491784
5008,221,Sunday,4,30625,37.3881713833,-122.0843438667
5008,221,Sunday,23,23588,37.3934565907,-122.0789891481
5008,221,Monday,0,23808,37.3917660333,-122.08027815
5008,221,Monday,2,30032,37.399343851,-122.1106136139
5008,221,Tuesday,2,33577,37.4248621387,-122.1454080548
5008,221,Tuesday,19,33577,37.4248621387,-122.1454080548
5008,221,Wednesday,17,30625,37.3881713833,-122.0843438667
5008,221,Wednesday,18,33577,37.4248621387,-122.1454080548
5009,221,Friday,3,30032,37.399343851,-122.1106136139
5009,221,Friday,6,30625,37.3881713833,-122.0843438667
5009,221,Friday,21,33577,37.4248621387,-122.1454080548
5009,221,Saturday,20,30625,37.3881713833,-122.0843438667
5009,221,Saturday,22,10301,37.7755343833,-122.4092817167
5009,221,Sunday,2,30625,37.3881713833,-122.0843438667
5009,221,Sunday,2,400206,37.3883161833,-122.0846997333
5009,221,Sunday,2,24258,37.3875814167,-122.0829430333
5009,221,Sunday,3,26049,37.3929937333,-122.07962415
5009,221,Sunday,3,29928,37.3933444667,-122.0796607667
5009,221,Sunday,3,27385,37.3943017,-122.0787845333
5009,221,Monday,2,19612,37.3804219167,-122.0739052833
5009,221,Monday,18,33577,37.4248621387,-122.1454080548
5009,221,Tuesday,1,33577,37.4248621387,-122.1454080548
5009,221,Wednesday,20,25317,37.4254983167,-122.1455788167
5009,221,Thursday,2,33577,37.4248621387,-122.1454080548
5009,221,Thursday,21,33577,37.4248621387,-122.1454080548
5011,221,Friday,17,30625,37.3881713833,-122.0843438667
5011,221,Friday,17,400206,37.3883161833,-122.0846997333
5011,221,Friday,20,83526,38.4419149,-122.711476
5011,221,Saturday,4,82807,37.414697241,-122.0921641588
5011,221,Saturday,22,9519,37.4269115833,-122.1443653
5011,221,Saturday,22,41671,37.4269070582,-122.1442881084
5011,221,Saturday,23,44195,37.4268949462,-122.1442928796
5011,221,Sunday,19,33610,37.4039845833,-122.0981342833
5011,221,Sunday,20,50647,37.4011814667,-122.1063014
5011,221,Monday,20,33577,37.4248621387,-122.1454080548
5011,221,Monday,20,32052,37.4377475,-122.1593621
5011,221,Monday,20,11039,37.4382948833,-122.15833425
5011,221,Monday,20,11040,37.4381446833,-122.1588277667
5011,221,Monday,20,27720,37.43854025,-122.1606713833
5011,221,Tuesday,23,44195,37.4268949462,-122.1442928796
5011,221,Tuesday,23,41671,37.4269070582,-122.1442881084
5011,221,Wednesday,20,43680,37.4133187532,-122.1256045874
5012,221,Friday,3,23753,37.44433405,-122.16162565
5012,221,Saturday,16,33577,37.4248621387,-122.1454080548
5012,221,Saturday,23,40606,37.7720024,-122.4312092833
5012,221,Saturday,23,18060,37.7719919741,-122.4313929638
5012,221,Sunday,20,30625,37.3881713833,-122.0843438667
5012,221,Sunday,20,400206,37.3883161833,-122.0846997333
5012,221,Sunday,20,77366,37.3786027833,-122.0712772
5012,221,Sunday,22,30032,37.399343851,-122.1106136139
5012,221,Sunday,22,24099,37.4028188,-122.0791214167
5012,221,Sunday,23,30625,37.3881713833,-122.0843438667
5012,221,Tuesday,21,114462,37.4240335673,-122.1436397375
5012,221,Wednesday,4,30625,37.3881713833,-122.0843438667
5012,221,Wednesday,4,400206,37.3883161833,-122.0846997333
